行政區,機構名稱,地址,電話,分機,手機,開放時間,位置指引,基本設備,友善設備或服務,優良哺集乳室認證效期,輪椅使用,貼心小提醒
63000020,臺北市立圖書館永春分館,臺北市信義區松山路294號,(02)27609730,,,"週一至週五
8:00-17:00",3樓哺乳室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,臺北市立圖書館三興分館,臺北市信義區吳興街6號,(02)87321063,,,"週一至週五
8:00-17:00",5樓哺乳室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020, 臺北市立圖書館六合分館 ,臺北市信義區松仁路19號,(02)27292485,,,"週一至週日
11:00-22:00",5樓哺乳室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020, 吸引力生活事業股份有限公司 ,臺北市信義區松壽路12號,(02)77375888,轉5207,,"週日至週四
11:00-22:00
週五、六
11:00-23:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020, 吸引力生活事業股份有限公司 ,臺北市信義區松壽路12號,(02)77375888,轉5207,,"週日至週四
11:00-22:00
週五、六
11:00-23:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,威秀影城股份有限公司,臺北市信義區松壽路20號,"(02)87805566
",轉323,970221208,"週一至週日
10:00-22:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,微風置地股份有限公司-微風松高,臺北市信義區松高路16號,"(02)66369959
",轉3528,979240674,"週日至週三
11:00-21:30
週四至週六
11:00-22:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,誠品生活松菸店,臺北市信義區菸廠路88號,"(02)66365888
",轉2781,910564325,"週一至週日
11:00-22:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,國立國父紀念館,臺北市信義區仁愛路4段505號,(02)27588008,轉561,,"週一至週日
8:00-20:00",東側口服務台拿鑰匙,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,信義區親子館,臺北市信義區松勤街50號,(02)27202555,轉109,,"週一至週五
8:00-17:00",信義公民會館A館,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,中華民國對外貿易發展協會台北世貿中心展會營運處(台北國際會議中心),臺北市信義區信義路5段1號,"(02)27255200
",轉3543,978722122,"週一至週五
8:00-17:00",育嬰室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,前往服務台登記
63000020,時代國際飯店股份有限公司,臺北市信義區信義路5段10號,(02)77038901,(專線),,"週一至週日
全日24小時開放",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,微風置地股份有限公司-信義店,臺北市信義區忠孝東路5段68號,"(02)66366699
",轉3528,913353659,"週日至週三
11:00-21:30
週四至週六
11:00-22:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,新光三越百貨股份有限公司台北信義分公司四館,臺北市信義區松高路19號,"(02)87895599
",轉8510,933462614,"週一至週五
11:00-21:30
週六、週日
11:00-22:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,潤泰百益股份有限公司(Citylink松山店),臺北市信義區松山路11號,"(02)27471000
",轉305,920531792,"週一至週日
11:00-22:00",松山車站3樓無印良品入口處,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,微風置地股份有限公司-南山分公司,臺北市信義區松智路17號,"(02)66389999
",轉3528,937496774,"週日至週三
11:00-21:30
週四至週六
11:00-22:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,豐隆大飯店股份有限公司(台北君悅酒店),臺北市信義區松壽路2號,"(02)27201200
                  ",轉3050,958793697,"週一至週日
全日24小時開放",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,寒舍國際酒店股份有限公司(寒舍艾麗酒店),臺北市信義區松高路18號,(02)66318000,轉5803,,"週一至週日
全日24小時開放",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,寒舍餐旅管理顧問股份有限公司-信義分公司(台北寒舍艾美酒店),臺北市信義區松仁路38號,"(02)66225768
",,960118771,"週一至週日
全日24小時開放",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,遠東百貨股份有限公司,臺北市信義區松仁路58號,"(02)77500888
",轉8332,,"週一至週五
11:00-21:30
週六、週日
11:00-22:00",西側哺乳室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,聯合醫院廣慈信義門診部,臺北市信義區大道路116號,(02)87804152,,,"週一至週五
8:30-16:30",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,臺北市立浩然敬老院,臺北市信義區大道路116號,(02)28581081,轉320,,"週一至週五
8:30-17:00",之2,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000020,臺北市立圖書館廣慈分館,臺北市信義區福德街86號,(02)27277872,,,"週二至週六
8:30-21:00
週日至週一
9:00-17:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000030,臺北市立圖書館總館,臺北市大安區建國南路2段125號,"(02)27552823
",#2130(週二至周六)18:00以後撥分機2104、2105,,"1.週日、週一09:00-17:00
2.週二至週六08:30-21:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,
63000030,臺北市政府客家事務委員會,臺北市大安區信義路段3段11號,(02)27(02)6141,分機320,,"週一至週五08:00~21:30 
週六至週日08:00-17:30",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,請向保全或志工登記後使用
63000030,行政院人事行政總處公務人力發展學院,臺北市大安區新生南路3段30號,(02)77122323,分機2323,,週一至週日08:30~17:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,
63000030,臺北市立聯合醫院仁愛院區,臺北市大安區仁愛路4段10號,(02)27093600,分機3233,,"1.週一至週五08:00-17:30
2.週六08:00-12:30",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室並登記
63000030,臺北大眾捷運股份有限公司-忠孝復興站,臺北市大安區忠孝東路4段47號,(02)25505600,分機6102,,週一至週日06:00-24:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"需要使用哺集乳室
請按對講機通知詢問處"
63000030,太平洋崇光百貨股份有限公司忠孝館,臺北市大安區忠孝東路4段45號,(02)27765555,分機 1652、1653,,週一至週日11:00-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室
63000030,臺北市大安運動中心,臺北市大安區辛亥路3段55號,(02)23770300,分機405,,週一至週日06:00~22:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,
